Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission,city
2021 Used Hyundai Aura in Singrauli,Aura [2020-2023],2021,637534,Hyundai,128000,Diesel,CompactSedan,5,First Owner ,Manual,singrauli
2011 Used Tata Indigo in Singrauli,Indigo CS [2008-2011],2011,180000,Tata,98567,Diesel,Sedan,5,First Owner ,Manual,singrauli
2021 Used Hyundai Verna in Singrauli,Verna [2020-2023],2021,1140000,Hyundai,50271,Diesel,Sedan,5,First Owner ,Manual,singrauli
2014 Used Maruti Suzuki Wagon R in Bhopal,Wagon R 1.0 [2010-2013],2014,300000,Maruti Suzuki,67000,Petrol,Hatchback,5,Second Owner ,Manual,bhopal
2018 Used Maruti Suzuki Celerio X in Bhopal,Celerio X,2018,360000,Maruti Suzuki,55000,Petrol,Hatchback,5,First Owner ,Manual,bhopal
2021 Used Mercedes-Benz E-Class in Bhopal,AMG E53,2021,7500000,Mercedes-Benz,8933,Petrol,Sedan,5,Second Owner,Automatic (TC),bhopal
2022 Used Mercedes-Benz E-Class in Bhopal,E-Class [2017-2021],2022,5700000,Mercedes-Benz,44692,Petrol,Sedan,5,First Owner,Automatic,bhopal
2013 Used Audi Q5 in Bhopal,Q5 [2013-2018],2013,1350000,Audi,93000,Diesel,SUV,5,Second Owner ,Automatic,bhopal
2021 Used MG Hector Plus in Bhopal,Hector Plus [2020-2023],2021,1500000,MG,45000,Petrol,SUV,6,First Owner ,Automatic (DCT),bhopal
2018 Used Tata Nexon in Bhopal,Nexon [2017-2020],2018,650000,Tata,33000,Petrol,SUV,5,First Owner ,Automatic (AMT),bhopal
2019 Used Toyota Innova Crysta in Bhopal,Innova Crysta [2016-2020],2019,1400000,Toyota,39000,Diesel,SUV,8,Third Owner ,Manual,bhopal
2021 Used Kia Seltos in Bhopal,Seltos [2019-2022],2021,1250000,Kia,2000,Petrol,SUV,5,First Owner ,Manual,bhopal
2016 Used Audi Q3 in Bhopal,Q3 [2015-2017],2016,1525000,Audi,49000,Diesel,SUV,5,First Owner ,Manual,bhopal
2018 Used Ford Ecosport in Bhopal,EcoSport [2017-2019],2018,620000,Ford,133421,Diesel,SUV,5,First Owner ,Manual,bhopal
2024 Used Volvo XC60 in Bhopal,XC60 [2021-2022],2024,5300000,Volvo,29000,Hybrid,SUV,5,First Owner,Automatic (TC),bhopal
2023 Used MINI Cooper SE in Bhopal,Cooper SE,2023,3700000,MINI,8787,Electric,Hatchback,4,First Owner,Automatic,bhopal
2024 Used MINI Cooper SE in Bhopal,Cooper SE,2024,3700000,MINI,4343,Electric,Hatchback,4,First Owner,Automatic,bhopal
2023 Used BMW iX in Bhopal,iX,2023,8200000,BMW,17822,Electric,SUV,5,First Owner,Automatic,bhopal
2022 Used Porsche Cayenne in Bhopal,Cayenne,2022,12000000,Porsche,42507,Petrol,SUV,5,Second Owner,Automatic (TC),bhopal
2022 Used Volvo XC40 in Bhopal,XC40 [2018-2022],2022,3100000,Volvo,33683,Petrol,SUV,5,First Owner,Automatic (TC),bhopal
2021 Used Volvo XC40 in Bhopal,XC40 [2018-2022],2021,3100000,Volvo,29596,Petrol,SUV,5,First Owner,Automatic (TC),bhopal
2023 Used BMW X1 in Bhopal,X1,2023,4300000,BMW,27237,Diesel,SUV,5,First Owner,Automatic (DCT),bhopal
2020 Used Mercedes-Benz C-Class in Bhopal,C-Class [2018-2022],2020,3400000,Mercedes-Benz,38750,Petrol,Sedan,5,First Owner,Automatic (TC),bhopal
2021 Used Jaguar XF in Bhopal,XF,2021,3550000,Jaguar,8590,Petrol,Sedan,5,First Owner,Automatic,bhopal
2019 Used Mercedes-Benz C-Class in Bhopal,C-Class [2018-2022],2019,3400000,Mercedes-Benz,36000,Petrol,Sedan,5,First Owner,Automatic,bhopal
2023 Used BMW XM in Bhopal,XM,2023,17500000,BMW,10968,Plug-in Hybrid (Electric + Petrol),SUV,5,First Owner,Automatic,bhopal
2023 Used BMW 3-Series in Bhopal,3 Series Gran Limousine,2023,4600000,BMW,28485,Diesel,Sedan,5,First Owner,Automatic (TC),bhopal
2024 Used Lexus RX in Bhopal,RX,2024,9200000,Lexus,11803,Hybrid,SUV,5,First Owner,Automatic (e-CVT),bhopal
2024 Used BMW i5 in Bhopal,i5,2024,9000000,BMW,5000,Electric,Sedan,4,Second Owner,Automatic,bhopal
2024 Used Volvo XC60 in Ghaziabad,XC60 [2021-2022],2024,5300000,Volvo,29000,Hybrid,SUV,5,First Owner,Automatic (TC),ghaziabad
2022 Used Mercedes-Benz E-Class in Ghaziabad,E-Class [2017-2021],2022,5700000,Mercedes-Benz,44692,Petrol,Sedan,5,First Owner,Automatic,ghaziabad
2021 Used Tata Nexon in Ghaziabad,Nexon [2020-2023],2021,756000,Tata,88659,Petrol,CompactSuv,5,First Owner,Manual,ghaziabad
2017 Used Honda City in Ghaziabad,City,2017,720000,Honda,121807,Petrol,Sedan,5,First Owner,Automatic (CVT),ghaziabad
2017 Used Hyundai Elite i20 in Ghaziabad,Elite i20 [2016-2017],2017,488000,Hyundai,74031,Petrol,Hatchback,5,First Owner,Manual,ghaziabad
2015 Used Hyundai Verna in Ghaziabad,Verna [2011-2015],2015,515000,Hyundai,57256,Petrol,Sedan,5,First Owner,Manual,ghaziabad
2015 Used Honda City in Ghaziabad,City [2014-2017],2015,540000,Honda,66441,Petrol,Sedan,5,First Owner,Manual,ghaziabad
2017 Used Hyundai Elite i20 in Ghaziabad,Elite i20 [2016-2017],2017,404490,Hyundai,88463,Petrol,Hatchback,5,First Owner,Manual,ghaziabad
2018 Used Hyundai Verna in Ghaziabad,Verna [2015-2017],2018,710000,Hyundai,32817,Petrol,Sedan,5,First Owner,Manual,ghaziabad
2022 Used Volvo XC40 in Ghaziabad,XC40 [2018-2022],2022,3100000,Volvo,33683,Petrol,SUV,5,First Owner,Automatic (TC),ghaziabad
2021 Used Volvo XC40 in Ghaziabad,XC40 [2018-2022],2021,3100000,Volvo,29596,Petrol,SUV,5,First Owner,Automatic (TC),ghaziabad
2024 Used MINI Cooper SE in Ghaziabad,Cooper SE,2024,3700000,MINI,4343,Electric,Hatchback,4,First Owner,Automatic,ghaziabad
2023 Used MINI Cooper SE in Ghaziabad,Cooper SE,2023,3700000,MINI,8787,Electric,Hatchback,4,First Owner,Automatic,ghaziabad
2022 Used Porsche Cayenne in Ghaziabad,Cayenne,2022,12000000,Porsche,42507,Petrol,SUV,5,Second Owner,Automatic (TC),ghaziabad
2023 Used BMW iX in Ghaziabad,iX,2023,8200000,BMW,17822,Electric,SUV,5,First Owner,Automatic,ghaziabad
2020 Used Mercedes-Benz C-Class in Ghaziabad,C-Class [2018-2022],2020,3400000,Mercedes-Benz,38750,Petrol,Sedan,5,First Owner,Automatic (TC),ghaziabad
2021 Used Jaguar XF in Ghaziabad,XF,2021,3550000,Jaguar,8590,Petrol,Sedan,5,First Owner,Automatic,ghaziabad
2021 Used Mercedes-Benz E-Class in Ghaziabad,AMG E53,2021,7500000,Mercedes-Benz,8933,Petrol,Sedan,5,Second Owner,Automatic (TC),ghaziabad
2023 Used BMW XM in Ghaziabad,XM,2023,17500000,BMW,10968,Plug-in Hybrid (Electric + Petrol),SUV,5,First Owner,Automatic,ghaziabad
2023 Used BMW X1 in Ghaziabad,X1,2023,4300000,BMW,27237,Diesel,SUV,5,First Owner,Automatic (DCT),ghaziabad
2023 Used BMW 3-Series in Ghaziabad,3 Series Gran Limousine,2023,4600000,BMW,28485,Diesel,Sedan,5,First Owner,Automatic (TC),ghaziabad
2019 Used Mercedes-Benz C-Class in Ghaziabad,C-Class [2018-2022],2019,3400000,Mercedes-Benz,36000,Petrol,Sedan,5,First Owner,Automatic,ghaziabad
2024 Used Lexus RX in Ghaziabad,RX,2024,9200000,Lexus,11803,Hybrid,SUV,5,First Owner,Automatic (e-CVT),ghaziabad
2024 Used BMW i5 in Ghaziabad,i5,2024,9000000,BMW,5000,Electric,Sedan,4,Second Owner,Automatic,ghaziabad
2022 Used BMW 3 Series Gran Limousine in Ghaziabad,3 Series Gran Limousine [2021-2023],2022,4300000,BMW,21200,Petrol,Sedan,5,First Owner,Automatic (TC),ghaziabad
2021 Used Mercedes-Benz E-Class in Ghaziabad,E-Class [2017-2021],2021,5500000,Mercedes-Benz,30817,Petrol,Sedan,5,First Owner,Automatic,ghaziabad
2018 Used Lexus NX in Ghaziabad,NX [2017-2022],2018,3200000,Lexus,58098,Petrol,SUV,5,First Owner,Automatic (CVT),ghaziabad
2024 Used Audi Q7 in Ghaziabad,Q7 [2022-2024],2024,7400000,Audi,13131,Petrol,SUV,7,First Owner,Automatic (TC),ghaziabad
2024 Used BMW iX in Ghaziabad,iX,2024,9500000,BMW,16645,Electric,SUV,5,First Owner,Automatic,ghaziabad
2024 Used BMW 3-Series in Ghaziabad,3 Series Gran Limousine,2024,5500000,BMW,16997,Diesel,Sedan,5,First Owner,Automatic (TC),ghaziabad
2023 Used Mercedes-Benz C-Class in Ghaziabad,C-Class [2022-2024],2023,4400000,Mercedes-Benz,42969,Petrol,Sedan,5,First Owner,Automatic (TC),ghaziabad
2017 Used Toyota Etios Liva in Kanpur Nagar,Etios Liva,2017,350000,Toyota,180000,Diesel,Hatchback,5,First Owner ,Manual,kanpurnagar
2017 Used Toyota Fortuner in Kanpur Nagar,Fortuner [2016-2021],2017,2090000,Toyota,110000,Petrol,SUV,7,First Owner ,Manual,kanpurnagar
2020 Used Hyundai Aura in Kanpur Nagar,Aura [2020-2023],2020,535000,Hyundai,27400,Petrol,CompactSedan,5,First Owner ,Manual,kanpurnagar
2015 Used Maruti Suzuki Wagon R in Kanpur Nagar,Wagon R 1.0 [2014-2019],2015,325000,Maruti Suzuki,45000,Petrol,Hatchback,5,Second Owner ,Manual,kanpurnagar
2022 Used Mahindra XUV300 in Kanpur Nagar,XUV300 [2019-2024],2022,900000,Mahindra,39500,Diesel,CompactSuv,5,First Owner ,Manual,kanpurnagar
2005 Used Maruti Suzuki Wagon R in Kanpur Nagar,Wagon R [1999-2006],2005,80000,Maruti Suzuki,76000,Petrol,Hatchback,5,Third Owner ,Manual,kanpurnagar
2010 Used Hyundai i10 in Kanpur Nagar,i10 [2007-2010],2010,150000,Hyundai,126000,Petrol,Hatchback,5,Second Owner ,Manual,kanpurnagar
2018 Used Maruti Suzuki Ciaz in Kanpur Nagar,Ciaz,2018,557000,Maruti Suzuki,25000,Petrol,Sedan,5,Second Owner ,Manual,kanpurnagar
2018 Used Maruti Suzuki Wagon R in Kanpur Nagar,Wagon R 1.0 [2014-2019],2018,250000,Maruti Suzuki,160000,CNG,Hatchback,5,Second Owner ,Manual,kanpurnagar
2016 Used Mahindra XUV500 in Unnao,XUV500 [2015-2018],2016,800000,Mahindra,45000,Diesel,SUV,7,First Owner ,Manual,kanpurnagar
2016 Used Hyundai Grand i10 in Kanpur Nagar,Grand i10 [2013-2017],2016,320000,Hyundai,1935,Petrol,Hatchback,5,First Owner ,Manual,kanpurnagar
2018 Used Ford Ecosport in Kanpur Nagar,EcoSport [2015-2017],2018,400000,Ford,92000,Diesel,SUV,5,Second Owner ,Manual,kanpurnagar
2020 Used Maruti Suzuki Eeco in Kanpur Nagar,Eeco [2010-2022],2020,350000,Maruti Suzuki,107763,Petrol,Minivan,7,First Owner ,Manual,kanpurnagar
2021 Used Ford Ecosport in Kanpur Nagar,EcoSport,2021,750000,Ford,64000,Petrol,CompactSuv,5,Second Owner ,Manual,kanpurnagar
2020 Used Maruti Suzuki Baleno in Kanpur Nagar,Baleno [2019-2022],2020,650000,Maruti Suzuki,70000,Petrol,Hatchback,5,First Owner ,Manual,kanpurnagar
2013 Used Maruti Suzuki Wagon R in Kanpur Nagar,Wagon R 1.0 [2010-2013],2013,175000,Maruti Suzuki,47036,Petrol,Hatchback,5,Second Owner ,Manual,kanpurnagar
2011 Used Maruti Suzuki Wagon R in Kanpur Nagar,Wagon R 1.0 [2010-2013],2011,190000,Maruti Suzuki,65000,Petrol,Hatchback,5,Fourth Owner,Manual,kanpurnagar
2024 Used Toyota Urban Cruiser Hyryder in Kanpur Nagar,Urban Cruiser Hyryder,2024,1500000,Toyota,29000,Petrol,SUV,5,First Owner ,Automatic (TC),kanpurnagar
2021 Used Renault Kiger in Kanpur Nagar,Kiger [2021-2022],2021,700000,Renault,27000,Petrol,CompactSuv,5,First Owner ,Manual,kanpurnagar
2017 Used Ford Ecosport in Kanpur Nagar,EcoSport [2017-2019],2017,575000,Ford,52500,Petrol,SUV,5,First Owner ,Manual,kanpurnagar
2016 Used Maruti Suzuki Wagon R in Kanpur Nagar,Wagon R 1.0 [2014-2019],2016,260000,Maruti Suzuki,82000,Petrol,Hatchback,5,Third Owner ,Manual,kanpurnagar
2015 Used Ford Ecosport in Kanpur Nagar,EcoSport [2015-2017],2015,350000,Ford,94000,Diesel,SUV,5,Third Owner ,Manual,kanpurnagar
2021 Used MG Astor in Kanpur Nagar,Astor,2021,1400000,MG,27000,Petrol,SUV,5,First Owner ,Automatic (TC),kanpurnagar
2013 Used Honda Amaze in Kanpur Nagar,Amaze [2013-2016],2013,300000,Honda,70000,Diesel,Sedan,5,Third Owner ,Manual,kanpurnagar
2014 Used Audi A4 in Vadodara,A4 [2013-2016],2014,1250000,Audi,113000,Diesel,Sedan,5,First Owner,Automatic,vadodara
2017 Used Renault Lodgy in Vadodara,Lodgy,2017,350000,Renault,85000,Diesel,SUV,8,Second Owner ,Manual,vadodara
2013 Used BMW 3-Series in Vadodara,3 Series [2012-2016],2013,875000,BMW,129000,Diesel,Sedan,5,First Owner ,Automatic,vadodara
2023 Used Nissan Magnite in Vadodara,Magnite [2020-2024],2023,605000,Nissan,27573,Petrol,CompactSuv,5,First Owner,Manual,vadodara
2020 Used MG Hector in Vadodara,Hector [2019-2021],2020,1408190,MG,17578,Petrol,SUV,5,First Owner ,Automatic (DCT),vadodara
2024 Used Audi Q7 in Vadodara,Q7 [2022-2024],2024,8500000,Audi,7699,Petrol,SUV,7,UnRegistered Car,Automatic (TC),vadodara
2024 Used Audi Q8 in Vadodara,Q8 [2020-2024],2024,11800000,Audi,20,Petrol,SUV,5,UnRegistered Car,Automatic (TC),vadodara
2022 Used Maruti Suzuki S-Presso in Vadodara,S-Presso [2019-2022],2022,425000,Maruti Suzuki,32352,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2019 Used Volkswagen Polo in Vadodara,Polo [2016-2019],2019,515000,Volkswagen,100000,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2019 Used Maruti Suzuki Wagon R in Vadodara,Wagon R 1.0 [2014-2019],2019,415000,Maruti Suzuki,84000,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2011 Used Maruti Suzuki Wagon R in Vadodara,Wagon R 1.0 [2010-2013],2011,215000,Maruti Suzuki,161000,CNG,Hatchback,5,Second Owner ,Manual,vadodara
2011 Used Volkswagen Vento in Vadodara,Vento [2010-2012],2011,295000,Volkswagen,85000,Diesel,Sedan,5,Third Owner ,Manual,vadodara
2010 Used Hyundai Accent in Vadodara,Accent,2010,180000,Hyundai,73000,Petrol,Sedan,5,Second Owner ,Manual,vadodara
2012 Used Hyundai Verna in Vadodara,Verna [2011-2015],2012,290000,Hyundai,93000,Diesel,Sedan,5,Third Owner ,Automatic,vadodara
2021 Used Maruti Suzuki Celerio in Vadodara,Celerio,2021,455000,Maruti Suzuki,76000,Petrol,Hatchback,5,First Owner ,Automatic (AMT),vadodara
2008 Used Honda Civic in Vadodara,Civic [2006-2010],2008,175000,Honda,90000,Petrol,Sedan,5,First Owner ,Manual,vadodara
2014 Used Hyundai Grand i10 in Vadodara,Grand i10 [2013-2017],2014,335000,Hyundai,75000,Diesel,Hatchback,5,First Owner ,Manual,vadodara
2016 Used Hyundai Creta in Vadodara,Creta [2015-2017],2016,775000,Hyundai,114000,Diesel,SUV,5,First Owner ,Automatic,vadodara
2011 Used Hyundai Santro in Vadodara,Santro Xing [2008-2015],2011,211000,Hyundai,39000,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2018 Used Honda City in Vadodara,City [2014-2017],2018,850000,Honda,85000,Diesel,Sedan,5,First Owner ,Manual,vadodara
2010 Used Hyundai i20 in Vadodara,i20 [2008-2010],2010,225000,Hyundai,114000,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2017 Used Skoda Rapid in Vadodara,Rapid [2011-2014],2017,625000,Skoda,69000,Diesel,Sedan,5,First Owner ,Manual,vadodara
2017 Used Maruti Suzuki Ciaz in Vadodara,Ciaz [2014-2017],2017,535000,Maruti Suzuki,140000,Diesel,Sedan,5,Second Owner ,Manual,vadodara
2017 Used Mahindra XUV500 in Vadodara,XUV500 [2015-2018],2017,651000,Mahindra,94000,Diesel,SUV,7,Second Owner ,Manual,vadodara
2014 Used Honda Jazz in Vadodara,Jazz [2011-2013],2014,435000,Honda,38000,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2020 Used Renault Triber in Vadodara,Triber [2019-2023],2020,465000,Renault,65000,Petrol,MPV_MUV,7,First Owner ,Manual,vadodara
2022 Used Tata Tigor in Vadodara,Tigor,2022,711000,Tata,22000,Petrol,CompactSedan,5,First Owner ,Manual,vadodara
2016 Used Hyundai Elite i20 in Vadodara,Elite i20 [2016-2017],2016,411000,Hyundai,81000,Petrol,Hatchback,5,First Owner ,Manual,vadodara
2014 Used Maruti Suzuki Swift in Vadodara,Swift [2011-2014],2014,315000,Maruti Suzuki,92000,Diesel,Hatchback,5,Third Owner ,Manual,vadodara
1999 Used Hyundai Accent in Mumbai,Accent [1999-2003],1999,9300000,Hyundai,210799,Petrol,Sedan,0,First Owner ,Manual,kakinada
1999 Used Maruti Suzuki Baleno Sedan in Mumbai,Baleno [1999-2007],1999,750000,Maruti Suzuki,31799,Diesel,Sedan,0,First Owner ,Manual,kakinada
1999 Used BMW 5-Series in Mumbai,5 Series [Import Pre-2007],1999,9210799,BMW,123456,Diesel,Sedan,0,First Owner ,Automatic,kakinada
2010 Used Maruti Suzuki Swift in Kakinada,Swift  [2010-2011],2010,250000,Maruti Suzuki,154000,Diesel,Hatchback,5,First Owner ,Manual,kakinada
2022 Used Hyundai Alcazar in Kakinada,Alcazar [2021-2023],2022,1850000,Hyundai,85000,Diesel,SUV,7,First Owner ,Automatic (TC),kakinada
2018 Used Maruti Suzuki Vitara Brezza in Kakinada,Vitara Brezza [2016-2020],2018,795000,Maruti Suzuki,78000,Diesel,SUV,5,First Owner ,Manual,kakinada
2018 Used Toyota Etios in Kakinada,Platinum Etios,2018,750000,Toyota,115000,Diesel,Sedan,5,Third Owner ,Manual,kakinada
2023 Used Kia Seltos in Kakinada,Seltos [2022-2023],2023,1800000,Kia,15000,Petrol,SUV,5,First Owner ,Manual,kakinada
2012 Used Ford Endeavour in Kakinada,Endeavour [2009-2014],2012,560000,Ford,75000,Diesel,SUV,7,First Owner ,Automatic,kakinada
2024 Used Maruti Suzuki Vitara Brezza in Kakinada,Brezza,2024,850000,Maruti Suzuki,20000,Petrol,CompactSuv,5,First Owner ,Manual,kakinada
2013 Used Honda City in Kakinada,City [2011-2014],2013,425000,Honda,60000,Petrol,Sedan,5,Second Owner ,Manual,kakinada
2012 Used Maruti Suzuki Swift in Kakinada,Swift [2011-2014],2012,300000,Maruti Suzuki,120000,Diesel,Hatchback,5,Second Owner ,Manual,kakinada
2016 Used Mahindra XUV500 in Kakinada,XUV500 [2015-2018],2016,1100000,Mahindra,29000,Diesel,SUV,7,First Owner ,Automatic,kakinada
2015 Used Mercedes-Benz A-Class in Kakinada,A-Class [2015-2019],2015,1450000,Mercedes-Benz,86000,Diesel,Hatchback,4,Second Owner ,Automatic,kakinada
2011 Used Tata Manza in Kakinada,Manza [2011-2015],2011,120000,Tata,177060,Diesel,Sedan,5,Second Owner ,Manual,kakinada
2008 Used Maruti Suzuki Swift in Kakinada,Swift  [2005-2010],2008,150000,Maruti Suzuki,135000,Diesel,Hatchback,5,Second Owner ,Manual,kakinada
2019 Used Honda WR-V in Kakinada,WR-V [2017-2020],2019,750000,Honda,30000,Petrol,SUV,5,First Owner ,Manual,kakinada
2008 Used Maruti Suzuki Swift in Kakinada,Swift  [2005-2010],2008,300000,Maruti Suzuki,120000,Diesel,Hatchback,5,Second Owner ,Manual,kakinada
2013 Used Tata Indica in Kakinada,Indica eV2 [2012-2013],2013,120000,Tata,120000,Diesel,Hatchback,5,First Owner ,Manual,kakinada
2021 Used Tata Altroz in Kakinada,Altroz [2020] [2020-2025],2021,700000,Tata,70000,Petrol,Hatchback,5,First Owner ,Manual,kakinada
2022 Used Tata Nexon in Kakinada,Nexon [2020-2023],2022,1000000,Tata,86000,Diesel,CompactSuv,5,First Owner ,Automatic (AMT),kakinada
2015 Used Honda City in Kakinada,City [2014-2017],2015,475000,Honda,140000,Diesel,Sedan,5,Third Owner ,Manual,kakinada
2020 Used Tata Estate in Kakinada,Estate,2020,100000,Tata,100000,Diesel,StationWagon,0,First Owner ,Manual,kakinada
2019 Used Hyundai Creta in Kakinada,Creta [2019-2020],2019,800000,Hyundai,200000,Diesel,SUV,5,First Owner ,Manual,kakinada
2022 Used Kia Sonet in Chandrapur,Sonet [2022-2023],2022,987281,Kia,45000,Petrol,CompactSuv,5,First Owner ,Clutchless Manual (IMT),chandrapur
2014 Used Maruti Suzuki Wagon R in Chandrapur,Stingray,2014,225000,Maruti Suzuki,150000,Petrol,Hatchback,5,First Owner ,Manual,chandrapur
2017 Used Hyundai Verna in Chandrapur,Verna [2017-2020],2017,650000,Hyundai,190000,Diesel,Sedan,5,First Owner ,Manual,chandrapur
2022 Used Mercedes-Benz S-Class in Pune,S-Class,2022,12200000,Mercedes-Benz,28000,Diesel,Sedan,5,First Owner,Automatic (TC),chandrapur
2023 Used Mercedes-Benz EQS in Pune,EQS,2023,11100000,Mercedes-Benz,2892,Electric,Sedan,5,First Owner,Automatic,chandrapur
2022 Used Mercedes-Benz E-Class in Pune,E-Class [2017-2021],2022,7000000,Mercedes-Benz,30500,Diesel,Sedan,5,First Owner,Automatic,chandrapur
2023 Used Mercedes-Benz E-Class in Pune,E-Class [2015-2017],2023,7000000,Mercedes-Benz,30700,Petrol,Sedan,5,First Owner ,Automatic,chandrapur
2025 Used Mercedes-Benz GLC in Pune,GLC,2025,8400000,Mercedes-Benz,2567,Diesel,SUV,5,UnRegistered Car,Automatic (TC),chandrapur
2024 Used Mercedes-Benz EQA in Pune,EQA,2024,6450000,Mercedes-Benz,3400,Electric,SUV,5,UnRegistered Car,Automatic,chandrapur
2024 Used Mercedes-Benz EQB in Pune,EQB,2024,7125000,Mercedes-Benz,2700,Electric,SUV,5,UnRegistered Car,Automatic,chandrapur
2024 Used Mercedes-Benz GLE in Pune,GLE [2020-2023],2024,12075000,Mercedes-Benz,8200,Petrol,SUV,5,UnRegistered Car,Automatic (TC),chandrapur
2023 Used Mercedes-Benz EQB in Pune,EQB,2023,6570000,Mercedes-Benz,7000,Electric,SUV,5,First Owner ,Automatic,chandrapur
2021 Used Mercedes-Benz GLE in Pune,GLE [2020-2023],2021,7000000,Mercedes-Benz,56000,Diesel,SUV,5,First Owner ,Automatic (TC),chandrapur
2025 Used Mercedes-Benz C-Class in Pune,C-Class,2025,6350000,Mercedes-Benz,400,Mild Hybrid(Electric + Petrol),Sedan,5,UnRegistered Car,Automatic (TC),chandrapur
2024 Used Mercedes-Benz C-Class in Pune,C-Class,2024,7250000,Mercedes-Benz,1022,Mild Hybrid(Electric + Petrol),Sedan,5,UnRegistered Car,Automatic (TC),chandrapur
2014 Used Toyota Fortuner in Raipur,Fortuner [2012-2016],2014,1250000,Toyota,120000,Diesel,SUV,7,Second Owner ,Automatic,chandrapur
2019 Used Volvo V90 Cross Country in Raipur,V90 Cross Country,2019,3000000,Volvo,52000,Diesel,StationWagon,5,First Owner ,Automatic,chandrapur
2020 Used Volkswagen Tiguan in Raipur,Tiguan [2017-2020],2020,1900000,Volkswagen,42000,Diesel,SUV,5,Second Owner ,Automatic,chandrapur
2018 Used Mercedes-Benz E-Class in Raipur,E-Class [2017-2021],2018,2800000,Mercedes-Benz,52000,Diesel,Sedan,5,First Owner ,Automatic (TC),chandrapur
2019 Used BMW X4 in Raipur,X4 [2019-2022],2019,3700000,BMW,50000,Diesel,SUV,5,First Owner ,Automatic,chandrapur
2021 Used Volvo XC90 in Raipur,XC90 [2021-2022],2021,5700000,Volvo,45000,Mild Hybrid(Electric + Petrol),SUV,7,First Owner ,Automatic (TC),chandrapur
2018 Used Mercedes-Benz E-Class in Raipur,E-Class [2017-2021],2018,2800000,Mercedes-Benz,40000,Diesel,Sedan,5,First Owner ,Automatic,chandrapur
2018 Used BMW 6-Series GT in Raipur,6 Series GT [2018-2021],2018,3800000,BMW,50000,Diesel,Sedan,5,First Owner ,Automatic,chandrapur
2017 Used Mercedes-Benz GLS in Raipur,GLS [2016-2020],2017,2700000,Mercedes-Benz,90000,Diesel,SUV,7,Second Owner ,Automatic,chandrapur
2024 Used Mahindra XUV700 in Srinagar,XUV700,2024,1400000,Mahindra,6800,Petrol,SUV,7,First Owner ,Manual,srinagar
2022 Used Tata Harrier in Srinagar,Harrier [2019-2023],2022,1435000,Tata,16000,Diesel,SUV,5,First Owner ,Manual,srinagar
2018 Used Honda City in Srinagar,City 4th Generation,2018,800000,Honda,69500,Diesel,Sedan,5,Second Owner ,Manual,srinagar
2012 Used Maruti Suzuki Alto in Srinagar,Alto [2010-2013],2012,200000,Maruti Suzuki,70000,CNG,Hatchback,5,First Owner ,Manual,srinagar
2022 Used Honda Amaze in Srinagar,Amaze 2nd Gen,2022,750000,Honda,14000,Petrol,CompactSedan,5,First Owner ,Manual,srinagar
2013 Used Ford Ecosport in Srinagar,EcoSport [2013-2015],2013,270000,Ford,120000,Diesel,SUV,5,Third Owner ,Manual,srinagar
2015 Used Toyota Etios in Srinagar,Etios Cross,2015,290000,Toyota,85000,Diesel,Hatchback,5,Third Owner ,Manual,srinagar
2023 Used Maruti Suzuki FRONX in Srinagar,Fronx,2023,900000,Maruti Suzuki,20000,Petrol,SubCompactSuv,5,First Owner ,Manual,srinagar
2017 Used Maruti Suzuki Alto 800 in Srinagar,Alto 800 [2016-2019],2017,260000,Maruti Suzuki,50000,Petrol,Hatchback,5,Second Owner ,Manual,srinagar
2018 Used Jeep Compass in Srinagar,Compass [2017-2021],2018,850000,Jeep,75000,Diesel,SUV,5,Second Owner ,Manual,srinagar
2021 Used Toyota Urban Cruiser in Srinagar,Urban Cruiser,2021,820000,Toyota,47000,Petrol,CompactSuv,5,Second Owner ,Manual,srinagar
2018 Used Hyundai Elite i20 in Srinagar,Elite i20 [2018-2019],2018,500000,Hyundai,90000,Petrol,Hatchback,5,First Owner ,Manual,srinagar
2017 Used Maruti Suzuki Alto in Srinagar,Alto K10 [2014-2020],2017,300000,Maruti Suzuki,21000,Petrol,Hatchback,5,First Owner ,Automatic,srinagar
2021 Used Maruti Suzuki Alto 800 in Srinagar,Alto 800,2021,350000,Maruti Suzuki,28000,Petrol,Hatchback,5,First Owner ,Manual,srinagar
2022 Used Maruti Suzuki Baleno in Srinagar,Baleno,2022,650000,Maruti Suzuki,40000,Petrol,Hatchback,5,First Owner ,Manual,srinagar
2014 Used Hyundai Grand i10 in Srinagar,Grand i10 [2013-2017],2014,420000,Hyundai,42000,Petrol,Hatchback,5,First Owner ,Manual,srinagar
2023 Used Maruti Suzuki Wagon R in Srinagar,Wagon R,2023,620000,Maruti Suzuki,30000,Petrol,Hatchback,5,First Owner ,Manual,srinagar
2022 Used Maruti Suzuki Alto 800 in Srinagar,Alto 800,2022,380000,Maruti Suzuki,36000,Petrol,Hatchback,5,Second Owner ,Manual,srinagar
